day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI
19412,64261633,1677282720,13735694.195792452,33611.9536740462515596013490049054,6.722390734809250311920269800981074,3986.919208929012,4116.0021348405935,1785.4690979769036,1607.67,8438.842463467548,1627.6751527541146,4.417382502077285e-07,0.0,2.1658867238515445e-18
19413,64587592,1677369279,13507661.055775454,12080.9147890745300786396011979004,2.416182957814906015727920239580075,3979.6866235956286,4093.590066811478,1754.790689214703,1593.7463,8408.756419279807,1606.3803471348926,1.597339266253453e-07,0.0,2.1552940471901538e-18
19414,64899887,1677453996,13978423.860190306,114011.6137854763373229366787928416,22.80232275709526746458733575856833,3923.623978726837,4183.043722811859,1814.8273609251128,1639.41,8435.624059144588,1657.07050980266,1.4633245535592739e-06,0.0,2.310251929666842e-18
19415,65238361,1677542074,14103772.616894983,134129.5951247014966094014579457879,26.82591902494029932188029158915758,3955.99243034477,4256.4569960957415,1808.0307770107672,1633.099208,8543.608253834196,1650.7981403016108,1.7182870388681411e-06,0.0,2.379555165261136e-18
19416,65565834,1677628526,13886014.284604743,130478.9427449303620620281121828331,26.09578854898607241240562243656652,3962.9020161074254,4251.885433974327,1779.8445014591382,1606.97296,8546.655581255183,1624.7307677941326,1.6513832193121708e-06,0.0,2.1954967553498675e-18
19417,65878556,1677712814,14303930.693649534,27572.44292724187986475566763797684,5.514488585448375972951133527595369,3949.8036123127895,4273.937555555958,1830.710942448699,1654.91,8554.052509034109,1672.1817733223945,3.500116662289592e-07,0.0,2.2288990818374548e-18
19418,66203542,1677800658,14287870.591583513,261794.8796645433335478196431224072,52.35897593290866670956392862448134,3863.1862063693525,4385.862232260508,1826.8485936595503,1648.573056,8569.428656836182,1667.3072574313921,3.3010514074634736e-06,0.0,2.206165774874526e-18
19419,66513998,1677885046,13686227.383716602,68135.01907115397334073573146035869,13.62700381423079466814714629207177,3908.8978740591037,4390.307216278587,1738.9434686159138,1569.11,8623.987504547056,1586.9952706332708,8.967897080293e-07,0.0,2.152338967505735e-18
19420,66830379,1677973990,13796619.121694684,57155.48830380404836506690006664146,11.43109766076080967301338001332829,3954.007522044172,4437.819209148819,1731.648162984717,1566.01,8720.385816023618,1582.1110915005092,7.431323415155627e-07,0.0,1.8841965691691566e-18
19421,67124148,1678060459,13961436.291953333,22710.08569152053358855810683460321,4.542017138304106717711621366920653,4009.495059037835,4452.063454950749,1745.6604871355173,1563.8185,8795.356605244779,1587.3644376884,2.919213478926291e-07,0.0,1.98230163543542e-18
