day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyLDORewardROI,dailyCRVRewardROI
19234,15441145,1661873399,7476936.635915042,7864.99298450060059452968446342714,1.572998596900120118905936892685428,4734.678109447635,333.5622411452673,1461.902034170925,1664.76,5001.397544232623,1494.9694699908619,2.1526873294583976e-07,0.0,0.0
19235,15447362,1661959256,7392448.158740389,0,0,4681.183621550715,329.7870564332289,1461.902034170925,1664.76,4944.393381811259,1495.1173152877946,0.0,0.0,0.0
19236,15450982,1662009242,7391510.150319571,9283.542843502877137502230329658931,1.856708568700575427500446065931786,4687.213789082059,323.9282403869029,1461.902034170925,1664.76,4944.393381811259,1494.9276037603363,2.331109265761621e-07,0.0,0.0
19237,15460246,1662136633,7326812.548705132,64477.11157372516574405471069024071,12.89542231474503314881094213804814,4663.801310606079,305.62479021665547,1461.902034170925,1664.76,4901.771053167419,1494.7276135980896,1.6303282810047877e-06,0.0,0.0
19238,15466588,1662224754,7251921.037986012,381.7078234014271240339718695140168,0.07634156468028542480679437390280336,4636.2456855496275,305.3755107676099,1461.902034170925,1552.79,4873.906419706371,1487.9073198173767,9.706806808900793e-09,0.0,0.0
19239,15474252,1662330837,7314059.604021274,41542.77405051330093935825236570691,8.30855481010266018787165047314138,4681.523503314673,302.76526220967355,1461.902034170925,1552.79,4915.323338914662,1488.0118966164025,1.0722717981659639e-06,0.0,0.0
19240,15480812,1662422389,7630561.774576104,57987.67665508995664321621752375239,11.59753533101799132864324350475048,4643.8278099718445,297.0533615901608,1543.8342200883599,1552.79,4871.912716148374,1566.2353205310824,1.4527232626040465e-06,0.0,0.0
19241,15486583,1662501786,7633254.282460644,81650.85667853827125800999197640755,16.33017133570765425160199839528152,4683.101104567608,259.7405580249578,1543.8342200883599,1552.79,4871.912716148374,1566.787979833786,2.0455397724242123e-06,0.0,0.0
19242,15491976,1662576339,7633484.068202101,43606.95160239007151961820789429875,8.721390320478014303923641578859747,4674.79809816941,268.14365899070833,1543.8342200883599,1552.79,4871.912716148374,1566.8351452398276,1.0924533738580182e-06,0.0,0.0
19243,15498934,1662672571,7633632.019627642,23481.33994877108786787332437621273,4.696267989754217573574664875242546,4663.418025119569,279.5533780299799,1543.8342200883599,1552.79,4871.912716148374,1566.8655134820688,5.882610021365505e-07,0.0,0.0
