day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyLPFeeROIAverage,token0PriceUSD,token1PriceUSD,token0Balance,token1Balance,token0BalanceUSD,token1BalanceUSD
19403,16637472,1676504375,8611212.640981375700090824045403193,9776235.1449215327369315918163795,4888.11757246076636846579590819,4888.11757246076636846579590819,0.0005676456703900059,1667.373087059189,1669.0036486193458,4138.375821554712,1025.1602346106197,6900216.468996787,1710996.1719845885
19404,16644375,1676587703,8532950.221735258060925939842633096,3137550.2334680710376119491111927,1568.7751167340355188059745555963,1568.7751167340355188059745555963,0.0001838490880607774,1651.8710033524883,1653.7495642421816,4124.964617695408,1039.4807152659594,6813909.441826027,1719040.7799092315
19405,16651786,1676677883,8772484.815404188041607540723607375,1628802.3123420167868006683881783,814.4011561710083934003341940892,814.4011561710083934003341940892,9.283585817566164e-05,1697.0964302583538,1698.083483149318,4086.863769679033,1081.6210858628306,6935801.914474485,1836682.9009297027
19406,16658799,1676763131,8714346.793006054243255293401383933,1314953.436923351647022172866209,657.4767184616758235110864331046,657.4767184616758235110864331046,7.544761920530317e-05,1685.5818128604897,1687.2199621601594,4160.9939219792905,1007.9605225375404,7013695.678311331,1700651.1146947234
19407,16665744,1676847431,8718791.878774909412000015083280724,4465561.4387403535283862530579383,2232.7807193701767641931265289692,2232.7807193701767641931265289692,0.00025608831480490715,1686.20364605851,1683.5985554575934,3898.601603642593,1274.0303400891364,6573836.238591693,2144955.640183216
19408,16672848,1676933555,8694869.070023673364065584390651013,5722248.6546070661500108250022034,2861.1243273035330750054125011026,2861.1243273035330750054125011026,0.00032905893168276806,1711.3510283203932,1700.8672340016344,3298.414115295058,1793.2761717156143,5644744.388036697,3050124.6819869764
19409,16680113,1677021719,8431900.412271977724601118555501813,2341617.048975769601631055678702,1170.8085244878848008155278393509,1170.8085244878848008155278393509,0.0001388546433475262,1658.6936944927797,1650.5445371011228,3502.663470435489,1588.5997263276463,5809845.812341543,2622054.5999304354
19410,16687266,1677108815,8602941.309225205812746474575142974,3858053.0934387558598086390424592,1929.0265467193779299043195212297,1929.0265467193779299043195212297,0.00022422872333800788,1652.615400154042,1640.9129822198724,3160.2695822955043,2059.9697640958416,5222710.1803399315,3380231.1288852743
19411,16694126,1677192107,10357044.5713379738317595093966705,4187150.2231208368223991921833799,2093.5751115604184111995960916904,2093.5751115604184111995960916904,0.00020214020487602867,1656.0002211377239,1644.602777718799,4323.980194350307,1943.650136437557,7160512.158039246,3196532.4132987284
19412,16701260,1677279083,8379169.0194722329058701612007587,1981991.2842570854991216631328768,990.9956421285427495608315664389,990.9956421285427495608315664389,0.00011826896435978101,1609.9906408671736,1599.146327159516,3281.697837736779,1935.8242344593048,5283502.804910255,3095666.2145619784
19413,16708709,1677369587,8340307.921462457053832344488421132,843947.3349609859813511308487863,421.973667480492990675565424393,421.973667480492990675565424393,5.059449500594706e-05,1602.0917225686603,1592.3110434907348,3534.008170732158,1682.1479035719817,5661805.237820003,2678502.683642454
19414,16715488,1677451859,8533270.299616858500780402426587849,1661443.7182867686116276278724249,830.7218591433843058138139362123,830.7218591433843058138139362123,9.735093697672785e-05,1638.627352525173,1629.8268526286186,3721.9921371597775,1493.6017122660073,6098958.121833636,2434312.177783222
19415,16722925,1677541955,8294270.87021137620150577912842467,6873386.8670552947994563552726244,3436.6934335276473997281776363121,3436.6934335276473997281776363121,0.0004143454545076926,1646.3457242890515,1630.9467792670573,2748.7818535936917,2310.820724780344,4525445.251667308,3768825.6185440687
19416,16730041,1677628439,9334126.678565262539523274782638989,5579087.8661054808004236799179422,2789.5439330527404002118399589714,2789.5439330527404002118399589714,0.00029885430411594953,1629.3572054835581,1608.4128663536458,2843.6173033646546,2922.6689452860596,4633268.342874925,4700858.335690337
19417,16737139,1677714575,9648722.557543529080005224264577558,5026296.0593398208624156320140644,2513.1480296699104312078160070326,2513.1480296699104312078160070326,0.00026046432723937017,1685.8324878673957,1660.8609109696552,2216.7391040989473,3559.4020665319094,3737050.79881607,5911671.758727459
19418,16744287,1677801587,9488203.998279734391362088170146683,2231588.4004466176582759898116777,1115.7942002233088291379949058387,1115.7942002233088291379949058387,0.00011759804072779303,1670.4194450595783,1649.4623501341912,3205.8760373840205,2505.6930378839365,5355157.671296815,4133046.326982919
19419,16751071,1677884147,8501858.935678228014697033428475202,2913613.3143673918567084045563117,1456.8066571836959283542022781559,1456.8066571836959283542022781559,0.00017135154419819603,1578.408794778127,1562.1936222506154,3385.600152424598,2021.5150250961997,5343861.056189152,3157997.8794890754
19420,16758455,1677973907,8616653.006374936132684985281705516,2617180.9905751243386015155478927,1308.5904952875621693007577739465,1308.5904952875621693007577739465,0.00015186760965300747,1581.0969996386214,1563.5331668696724,3178.4322082647914,2296.877005508424,5025409.628042219,3591243.378332717
19421,16765531,1678059779,8606015.759056360680092376736870304,1307500.8169659142217689408756173,653.7504084829571108844704378085,653.7504084829571108844704378085,7.59643517727697e-05,1578.8632414557865,1561.7140470286367,3236.0391683882817,2239.04784286853,5109263.29087941,3496752.468176951
19422,16772716,1678147067,8659875.225112007339902741521442092,5658924.3524386373846378155180535,2829.4621762193186923189077590267,2829.4621762193186923189077590267,0.0003267324415962035,1592.5127525220746,1566.4591581507266,2397.570774514647,3090.86462065124,3818162.0334888017,4841713.191623205
19423,16779781,1678232843,8610794.382637390270687709956998847,1828985.8144484655458881014696214,914.4929072242327729440507348117,914.4929072242327729440507348117,0.00010620308261781229,1582.127031239768,1558.497352944884,2644.8606665578213,2840.1003183288476,4184505.5544239595,4426288.828213431
19424,16786812,1678318355,6111153.03860528033571486944693055,6412705.9317955815409676878978421,3206.3529658977907704838439489213,3206.3529658977907704838439489213,0.000524672340169305,1554.543685693152,1533.14395709798,2118.5780249535733,1837.8776071354657,3293422.0913398457,2817730.9472654345
