day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19467,17090499,1682028131,9817850.279391766303976973772562,35297.350785923986775535432885,6.582313509790519717078043488173993,2426249949381489469092,2113.751985,2239502921238331682890,1942.22896,6.704434598689263e-07,0.0,0
19468,17094951,1682082347,8484736.311377774948460110998371,1045665.867661568697965090483615,164.488390497771782169619070102009,2139599621618628552882,2075.631553,2116682414027822677974,1915.6759,1.938638803390953e-05,0.0,0
19469,17103304,1682183699,8484736.311377774948460110998371,72880.017939436777201121941344,11.16207924814739359632844196008301,2103739894482115537529,1983.70783,2154982457065097020597,1876.117061,1.3155481606634472e-06,0.0,0
19471,17117496,1682355659,8484736.311377774948460110998371,88098.494906429420651407911115,14.21378411874935841044282497244105,2145291927036880532703,1983.70783,2110732309794364305248,1818.73275,1.6752181325528177e-06,0.0,0
19472,17126169,1682460815,8484736.311377774948460110998371,1215922.642847972234844961518557,207.0833347815463583509072994809871,1984383743887180138016,1960.634842,2399114382498950911588,1869.783797,2.440657283643027e-05,0.0,0
19473,17133189,1682545943,8587607.61095851938078813215082,284685.2931923740565293461612115,42.74059024220116660924342815572478,2112174609616584941756,2085.826595,2249040112364679747343,1859.45,4.977007820858109e-06,0.0,0
19474,17139442,1682621879,7192177.627810639555422457753589,220886.914838321282153419556126,36.11282266688405722361327916093273,1852071007010455969363,2017.112231,1822552374845552543836,1932.6829,5.021124968777657e-06,0.0,0
19475,17143337,1682669279,7192177.627810639555422457753589,399.7764755585312208774943,0.06462129285852790795186502637048288,1851874446069292818763,2017.112231,1822762374845552543836,1919.867561,8.984941168395363e-09,0.0,0
19476,17149010,1682738015,7192177.627810639555422457753589,13436.9914949318347285312332245,2.151596689602248773677559109867238,1845229189287761929514,2018.322801,1829862374845552543836,1899.147488,2.991578908288467e-07,0.0,0
19477,17160518,1682877755,6984540.083199633761909774510874,47130.279130834977585007917892,7.207399053752583723550391201615007,1834012562049696334254,2031.687117,1814096451767655030931,1923.4966,1.0319074653303239e-06,0.0,0
19478,17168814,1682978531,6984540.083199633761909774510874,1202034.2540091191184440079503745,214.9447662109286677617095538753047,2409124128485725281454,1970.659119,2962238105088884360988,1823.68,3.077436218426882e-05,0.0,0
