day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyOPRewardROI,outputTokenPriceUSD
19503,101844389,1685139354,1102888.133126038887463828010192052,29993.4467277486987538070469215,5.9986893455497397507614093843,449548901776721062831,1825.812282,161286510032424114593,1831.9064,5.4390732526489205e-06,0.0,0.0,1814.79331419721387390859688
19504,102162746,1685230923,1105571.468242264203865173859986118,232490.640560201414734718503485,46.498128112040282946943700697,432103704029257672602,1822.024044,174660023651939239279,1830.94,4.205800298552128e-05,3.033247868429405e-20,0.0,1831.371819426596328198668142
19505,102449896,1685316159,1111542.511125357231436823814852803,44931.5512197451401653060116645,8.9863102439490280330612023329,423541104316008513419,1902.429249,181229185165128797296,1911.9025,8.084540315827447e-06,3.0185244663449e-20,0.0,1847.295403573353348372887687
19506,102741124,1685402639,1111542.511125357231436823814852803,30022.193741152517333852255778,6.0044387482305034667704511556,428948168702233623939,1892.755983,175838003231947128879,1897.5644,5.401897532602185e-06,3.0185244663449e-20,0.0,1847.295403573353348372887687
19507,103061141,1685491183,1143687.062138731285232469352008961,9549.463475017661841203709208,1.9098926950035323682407418416,430342885300888301250,1896.51567,171836895189706810997,1900.9,1.669943429658085e-06,2.869468078726119e-20,0.0,1908.973798662818805372209304
19508,103405896,1685576040,1143687.062138731285232469352008961,61828.9088689771356207852833615,12.3657817737954271241570566723,429180494414924620376,1866.109365,173002920367949655738,1869.94,1.0812207450061577e-05,2.869468078726119e-20,0.0,1908.973798662818805372209304
19509,103682064,1685661609,1057485.934894557623204760942687718,65127.2169585945634833913910025,13.0254433917189126966782782005,404323245153265733397,1862.191396,163672552687522420973,1865.51,1.2317367978059855e-05,0.0,0.0,1871.354983488616915819774671
19510,103990830,1685747537,1057485.934894557623204760942687718,282381.5029831723225354064412565,56.4763005966344645070812882513,372853057747928175423,1899.742122,195110107478988087917,1906.753418,5.3406195518114147e-05,0.0,0.0,1871.354983488616915819774671
19511,104326853,1685835088,1077755.382477198723136676620093376,685.252706887633056934416673,0.1370505413775266113868833346,373202164906844086207,1889.486577,194763857444876019427,1890.85,1.271629384605983e-07,0.0,0.0,1907.21677734179402565628768
19512,104659010,1685922834,1075905.319112531122768908397647902,4033.1338159114699072785255375,0.8066267631822939814557051075,375312956558282756793,1890.154001,192466826655474486841,1887.965067,7.497190959587841e-07,4.431491631770231e-20,0.0,1904.580663850391024315888932
19513,104994157,1686009046,1057731.928154261834444970583830118,161088.391681174934234450309456,32.2176783362349868468900618912,402708798288408380925,1806.668157,162688127287649561302,1813.61,3.045920944492497e-05,4.345351604973389e-20,0.0,1880.556779522425062191048026
19514,105135688,1686048202,1057731.928154261834444970583830118,371.100365862547979318769052,0.0742200731725095958637538104,402902588179969903247,1812.288482,162494866462514333306,1820.148075,7.016907705719288e-08,4.345351604973389e-20,0.0,1880.556779522425062191048026
19515,105286430,1686171637,1039630.412043365961797684580547487,13339.1331517993053885562118075,2.6678266303598610777112423615,396878477836746878977,1841.103167,160219177253836626015,1840.495754,2.5661298471601255e-06,4.2063606334124625e-20,0.0,1875.92023758820228088005727
19516,105328658,1686256093,1026033.864533922497016063159073137,23359.5900570626291942335239945,4.6719180114125258388467047989,384426683923533595622,1842.659718,172552672536724510118,1850.051111,4.553376036506117e-06,4.098674629535018e-20,0.0,1851.694130857960181600079416
19517,105375698,1686350173,1011333.545068605932648149177496834,120152.844304139494120906837759,24.0305688608278988241813675518,392301300209999617524,1833.641815,157669554030511712403,1836.43,2.3761269442711637e-05,2.6973506093667128e-20,0.0,1848.568348081053839073618786
19518,105418937,1686436651,951411.8503554866924644752611589137,43931.4510458144933787549172505,8.7862902091628986757509834501,385607523836709892522,1739.74167,160451343688186570264,1745.79,9.235001861580741e-06,2.5177402343773875e-20,0.0,1751.485786813590603001318976
19519,105463125,1686525027,959684.9698964532642392266756191064,129509.152911743661924286011771,25.9018305823487323848572023542,389356955550634638550,1746.920372,155941076801390923015,1746.643009,2.6989930440552227e-05,2.5313135180861434e-20,0.0,1769.263265899215915531444144
19520,105507588,1686613953,944197.7106256921377772020775016514,42.5751279346901824663520565,0.0085150255869380364932704113,389341836374763917533,1738.38865,155953054969681403365,1742.9961,9.018265444951544e-09,2.572818849339679e-20,0.0,1740.721086202146702532085781
19521,105548074,1686694925,946890.6533637793731715048137809142,6549.1567993564545181770175355,1.3098313598712909036354035071,387391849919149733675,1738.188912,157482997640996408874,1740.0245,1.3832973799225746e-06,2.4337084227574626e-20,0.0,1747.02072126364677783487965
19522,105592008,1686782793,924715.3763298747392092685960923762,121546.2026679265282611114542065,24.3092405335853056522222908413,381702241670120916838,1654.956027,152184056802593751505,1651.4701,2.6288348994548832e-05,2.4568377103391795e-20,0.0,1741.290656806603349120034504
19523,105636987,1686872751,876440.4608720418467558660732430995,18522.0508115911915245304664195,3.7044101623182383049060932839,378399247038756884042,1658.107918,154334958083663511816,1661.79,4.226653523768653e-06,2.091768997176641e-20,0.0,1653.943010801301537106729386
19524,105676132,1686951041,855019.3886801858726695972529863781,29597.320704298278418189892465,5.919464140859655683637978493,363019954348136469559,1714.609983,144064548506569783952,1723.488498,6.9231928763591945e-06,2.1829421087471193e-20,0.0,1695.183197810343601308628235
19525,105720928,1687040633,868283.5732641055940175065418897816,10959.5309195484318534151890395,2.1919061839096863706830378079,357756718956800791495,1722.638627,149502594836236325206,1730.072421,2.5244128201916067e-06,2.1898434067678383e-20,0.0,1720.8468207084693270127296
19526,105765505,1687129787,868283.5732641055940175065418897816,51645.1991026128771073782384685,10.3290398205225754214756476937,365128870716876001609,1387.483087,142154989872198870934,1725.14,1.1895929093410126e-05,2.1898434067678383e-20,0.0,1720.8468207084693270127296
19527,105809170,1687217117,871835.7697601739772209845752668981,17302.1496359700695710343844575,3.4604299271940139142068768915,355354088221279889763,1726.732423,151915638512662697805,1733.250116,3.969130479867688e-06,2.180955130248311e-20,0.0,1727.859969295558842568582667
19528,105852547,1687303871,891979.5145746042487597715970934774,13570.6393840908536626084518455,2.7141278768181707325216903691,344345091675766847668,1776.390099,157711917345262629938,1787.43,3.0428141369508596e-06,2.1398970088426247e-20,0.0,1786.087342569496244434701222
19529,105896493,1687391763,888727.8885457624034707043180396109,44946.6792602197603980760488085,8.9893358520439520796152097617,321997064756528523998,1888.666476,149282601339056281749,1900.06,1.0114834886922842e-05,2.2808376407057162e-20,0.0,1895.817228790805638052695296
19530,105938525,1687475827,891112.1398983729868180653943020618,4160.011996477758684243799558,0.8320023992955517368487599116,320216277685570505863,1873.123418,149910379186869737981,1874.6332,9.336674499692459e-07,2.290428918393962e-20,0.0,1905.559950057361261845967228
19531,105982854,1687564485,881049.3734831540080014251213755293,69090.659543881289727818010561,13.8181319087762579455636021122,312930434390355650401,1888.608094,157238559849323591973,1892.523,1.5683720259793663e-05,2.2723186710512192e-20,0.0,1883.849117952826345931269058
19532,106015664,1687630105,888151.7205860282931134709595904525,172539.8658998193373109948219745,34.5079731799638674621989643949,337601222762970852027,1880.590629,132322720857932780056,1882.547321,3.8853691751218483e-05,2.4558597913547915e-20,0.0,1900.31318138145885238256271
19533,106068923,1687736623,884814.5144393456765641329018580492,183151.1832223903595454733014455,36.6302366444780719090946602891,348020749755003150039,1896.016022,116612189597290319264,1899.73,4.139877459818624e-05,2.4841719105331814e-20,0.0,1914.990609311046407391630136
19534,106111715,1687822207,860055.5608645825140547197294095603,38107.681540122098994022966584,7.6215363080244197988045933168,341848075881426362514,1851.059746,122758493568395956025,1855.269104,8.861679006368806e-06,2.5556297885963703e-20,0.0,1861.4456216673319579375931
19535,106154661,1687908099,874471.0189005128095801363070258608,58751.689840762610883031392047,11.7503379681525221766062784094,337913953382904504050,1886.658506,123950846814414595018,1886.0542,1.3437081062933818e-05,2.3948461105954387e-20,0.0,1903.882357411833765422832976
19536,106197503,1687993783,844552.6812102120173269057459589166,79789.086110442706862121093793,15.9578172220885413724242187586,347504821426975215876,1829.658139,114400115710508517195,1830.6,1.889499326344165e-05,2.4796837054709734e-20,0.0,1838.744694986413522899950436
19537,106240352,1688079481,851006.4018536628495427649140145021,29503.027088016772644013298115,5.900605417603354528802659623,341900047530559027065,1850.146943,118299158086344537928,1852.52,6.93367923525681e-06,2.3896806400509906e-20,0.0,1859.616258683972983102954416
19538,106284098,1688166973,862893.1754744307086453530985375636,65048.4808166445741836152653205,13.0096961633289148367230530641,336176173622219094571,1929.560905,123003709729943934458,1938.3134,1.5076832837594298e-05,2.2506525352948462e-20,0.0,1889.741331443482489956525732
19539,106328563,1688255903,880357.7078810929146114438044387278,8353.726607126226838636540756,1.6707453214252453677273081512,340404952356702099751,1919.393914,118700214063961083186,1922.841624,1.8978027981904234e-06,2.4927648506503173e-20,0.0,1928.362677042216080733180271
19540,106370462,1688339701,872898.4452826084402276444801730384,246782.9307334616955534493866965,49.3565861466923391106898773393,348017037116423687238,1936.30205,109816634857121975887,1939.9921,5.654333148767692e-05,2.5463842408734846e-20,0.0,1917.57007418875718973197837
19541,106413894,1688426565,873507.7934329752357187179705377405,21080.3059408784058596650258275,4.2160611881756811719330051655,340985375369628642942,1951.031121,106794204797426841867,1955.948916,4.826586803085212e-06,2.5102394374118207e-20,0.0,1962.014317380639200599297088
19542,106450220,1688499217,849570.1054202330832232338299945903,31697.29896770543770845899969,6.339459793541087541691799938,336870225482176530549,1943.535712,99525164200611655272,1940.076,7.461961941805055e-06,2.8507772339202517e-20,0.0,1958.12764871888838463278962
19543,106489289,1688577355,839118.8240749150032931728926759845,10399.854475706879861303962407,2.0799708951413759722607924814,331449227690126471606,1905.57245,101460381871709846655,1908.634,2.478756089680667e-06,2.881273268201684e-20,0.0,1949.567112796235160330304878
19544,106542550,1688683877,839118.8240749150032931728926759845,85596.1495865679593668641601615,17.1192299173135918733728320323,325768184285108369367,1874.984186,107128566704479373980,1873.39,2.040143711015738e-05,2.881273268201684e-20,0.0,1949.567112796235160330304878
19545,106587524,1688773825,793270.3587325554544488029593787363,64447.192104661005656237444734,12.8894384209322011312474889468,332437615573711186355,1839.649253,100490061978135936905,1868.49,1.6248481087237712e-05,3.047787585655592e-20,0.0,1843.053509733565899635673128
19546,106626747,1688852271,793270.3587325554544488029593787363,4948.8759250198169566455115065,0.9897751850039633913291023013,333744930475189358269,1840.784402,99188835514800926695,1847.03,1.2477148227060605e-06,3.047787585655592e-20,0.0,1843.053509733565899635673128
19547,106673080,1688944937,805396.7492027198607211591111477914,23384.418689038780608136311561,4.6768837378077561216272623122,333433604433636987430,1858.85609,99351180512582252303,1865.92,5.806931481207873e-06,4.2265139524171605e-20,0.0,1871.87894953730665622363256
19548,106716126,1689031029,802917.9475708355671095191500715881,11857.818663902669282724409907,2.3715637327805338565448819814,327509751797147308036,1877.615674,104424129634871134716,1875.337134,2.953681306982253e-06,4.3042446437421027e-20,0.0,1869.707527546912831316831516
19549,106759682,1689118141,812166.6950028320908458281035603117,1548.196734064719560228576157,0.3096393468129439120457152314,326918103434465242525,1874.700915,105012604431953689548,1879.1383,3.8125097805428253e-07,4.255218180491742e-20,0.0,1891.249348318511874370536369
19550,106802788,1689204353,778956.8839364823449300248122307351,41969.325914371788658511575278,8.3938651828743577317023150556,317472415875250441493,1870.604584,95400387691899681534,1871.3,1.0775776369618436e-05,4.494698471646577e-20,0.0,1897.756556102338941557866142
19551,106846931,1689292639,778956.8839364823449300248122307351,465268.6533893747889903263980505,93.0537306778749577980652796101,300831799765100882624,1998.019958,112029630772424093023,2003.516502,0.00011945941116487101,4.494698471646577e-20,0.0,1897.756556102338941557866142
19552,106889621,1689378019,822941.2993995831944504774096414824,102496.519640676977615405564267,20.4993039281353955230811128534,298596430612130900062,1926.604386,114424335959058928502,1935.045286,2.4909800909362138e-05,3.3795322580357386e-20,0.0,2004.158952963053270091990636
19553,106933201,1689465179,822941.2993995831944504774096414824,24598.560296205438172974293744,4.9197120592410876345948587488,298604535617223727631,1926.293809,114418799343345297579,1928.981237,5.978205326224971e-06,3.3795322580357386e-20,0.0,2004.158952963053270091990636
19554,106976254,1689551285,749856.7082283691600526636181428791,24621.0184589736716338580043215,4.9242036917947343267716008643,288078197394986248935,1905.134428,103196180491001183602,1921.02,6.566859558313195e-06,3.6042265234435727e-20,0.0,1927.781999121515869150623492
19555,107019573,1689637923,738628.5340140624175119940307642258,19534.7429544535887340079405725,3.9069485908907177468015881145,278028177132994613096,1892.727337,110433247899563039435,1913.737149,5.289463391914311e-06,3.633629972756334e-20,0.0,1912.564486613675190623778531
19556,107062092,1689722961,731017.8395714453411996380065853489,117010.8083161074841539332995375,23.4021616632214968307866599075,275670040842348660348,1880.878748,112697221686330539944,1899.52,3.20131197850669e-05,3.7535949434238015e-20,0.0,1893.34845802640678829742785
19557,107104813,1689808403,731017.8395714453411996380065853489,23132.0027821067575117050537875,4.6264005564213515023410107575,282258729532598843523,1875.340093,106128457350629244860,1888.25,6.328710882259111e-06,3.7535949434238015e-20,0.0,1893.34845802640678829742785
19558,107148525,1689895827,731017.8395714453411996380065853489,3280.4197510061998733743052015,0.6560839502012399746748610403,281974767052410147064,1891.307105,106411955990619753144,1894.0754,8.974937610084388e-07,3.7535949434238015e-20,0.0,1893.34845802640678829742785
19559,107179287,1689957351,734189.2683675087593367121806556068,5501.806187945854203827239914,1.1003612375891708407654479828,284878192692517666484,1890.238876,103515425603103078699,1890.3,1.4987432873213418e-06,3.7373594115049117e-20,0.0,1901.573387967380988931025004
