blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
17630705,1688596727,4219561.445836551305332593130433,0,2023-07-05 22:38:56
17642281,1688737199,4219596.278381912307231972143549,0,2023-07-07 13:39:12
17662783,1688986307,4219596.278381912307231972143549,7134.7105770885015682654077155,2023-07-10 10:52:48
17672287,1689101699,4219596.278381912307231972143549,242386.765857983882930098767484,2023-07-11 18:54:56
17680878,1689206171,6425149.449325415135091313593,776188.2944816710843515213618625,2023-07-12 23:55:44
17684820,1689254243,6425149.449325415135091313593,336641.507269275123174879499986,2023-07-13 13:17:52
17693280,1689356903,6425149.449325415135091313593,43136.61251257356522114452183,2023-07-14 17:48:48
17699620,1689434387,6425149.449325415135091313593,506949.116593364714671527543186,2023-07-15 15:19:28
17703466,1689481439,6425149.449325415135091313593,18926.821809283513075670514302,2023-07-16 04:24:32
17715061,1689622115,6425149.449325415135091313593,612403.636663851652020181154936,2023-07-17 19:29:04
17720371,1689686411,6425149.449325415135091313593,9143.904995865098990940372878,2023-07-18 13:20:00
17728172,1689781103,8246931.318751748833852367867474,30446.7687515941519361746829635,2023-07-19 15:38:40
17737374,1689892355,8421661.409532686212473167869028,295508.77186726364721811415238,2023-07-20 22:32:32
17741895,1689947111,7080637.894296841907155284886848,13924399.957826287490555680699858,2023-07-21 13:45:36
17749188,1690035191,7080637.894296841907155284886848,23808.593111016946654546048615,2023-07-22 14:13:20
17765464,1690231931,7060926.447223786853241631442698,282.367132674569041385453728,2023-07-24 20:52:16
17779528,1690401935,7060926.447223786853241631442698,228567.0486824404895100914201975,2023-07-26 20:05:20
17794141,1690578647,7214255.20207597201706035322506,23333.65239439545541607326181,2023-07-28 21:11:28
17798022,1690625591,7214255.20207597201706035322506,23894.24644874403277015083946,2023-07-29 10:12:16
17808595,1690753379,6805946.52055945627387800968878,214191.090314558370574676054915,2023-07-30 21:43:28
17813294,1690810151,6125522.38101119226389711876454,279994.621803681593055203395685,2023-07-31 13:28:32
17826483,1690969259,6125139.58547333541326674609864,293620.61719009533720587897307,2023-08-02 09:40:16
17832850,1691046083,6125139.58547333541326674609864,37003.74395642000769092584625,2023-08-03 07:02:24
17843439,1691174135,6026902.494446803981258125094463,115759.6935571108981466175150545,2023-08-04 18:35:44
17852024,1691277779,6026902.494446803981258125094463,27670.736088503445800455599522,2023-08-05 23:23:44
17856759,1691335067,6007252.829172810116352243058189,0,2023-08-06 15:17:20
17864021,1691423015,6007252.829172810116352243058189,152759.9399993608613859736421525,2023-08-07 15:42:56
17869149,1691484959,6007252.829172810116352243058189,34580.323133236377646223307033,2023-08-08 08:55:28
17882905,1691651327,5968665.186358742468684786240406,0,2023-08-10 07:08:48
17889878,1691735579,5968665.186358742468684786240406,73068.237339603758950813870626,2023-08-11 06:32:32
17909288,1691970179,5968665.186358742468684786240406,138574.42040172547155934989404,2023-08-13 23:42:56
17911983,1692002807,5968665.186358742468684786240406,138307.994835190394719999807472,2023-08-14 08:46:56
17919635,1692095159,5968665.186358742468684786240406,369.579327832350658019498908,2023-08-15 10:25:04
17925819,1692169895,5968665.186358742468684786240406,3972.9471902284245046430109,2023-08-16 07:10:56
17940885,1692352175,5968665.186358742468684786240406,28331.844459147887159457105689,2023-08-18 09:48:48
17949998,1692462371,5711216.430148187792250015384954,175127.201417685304302754813924,2023-08-19 16:25:36
